dataset,cell_line,row_kind,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,final_regret,pool_optimum_percent_growth,chose_pool_optimum,best_step,n_replicates,pool_index,source_pool_index,pool_size,pool_size_full,n_init,n_iter
almanac,A498,bo_selection,act_hamming+zero,9,740,24559,9.999999717180685e-10,9.999999974752427e-07,-58.130001068115234,36.52000045776367,-94.6500015258789,False,23,1,19,128,4000,46553,10,20
almanac,A498,bo_selection,hamming+zero,0,740,24559,9.999999717180685e-10,9.999999974752427e-07,-58.130001068115234,36.52000045776367,-94.6500015258789,False,23,1,19,128,4000,46553,10,20
almanac,A498,bo_selection,hamming+zero,1,740,24559,9.999999717180685e-10,9.999999974752427e-07,-58.130001068115234,36.52000045776367,-94.6500015258789,False,23,1,19,128,4000,46553,10,20
almanac,A498,bo_selection,hamming+zero,2,740,24559,9.999999717180685e-10,9.999999974752427e-07,-58.130001068115234,36.52000045776367,-94.6500015258789,False,23,1,19,128,4000,46553,10,20
almanac,A498,bo_selection,hamming+zero,3,740,24559,9.999999717180685e-10,9.999999974752427e-07,-58.130001068115234,36.52000045776367,-94.6500015258789,False,23,1,19,128,4000,46553,10,20
almanac,A498,bo_selection,hamming+zero,4,740,24559,9.999999717180685e-10,9.999999974752427e-07,-58.130001068115234,36.52000045776367,-94.6500015258789,False,23,1,19,128,4000,46553,10,20
almanac,A498,bo_selection,hamming+zero,5,740,24559,9.999999717180685e-10,9.999999974752427e-07,-58.130001068115234,36.52000045776367,-94.6500015258789,False,23,1,19,128,4000,46553,10,20
almanac,A498,bo_selection,hamming+zero,6,740,24559,9.999999717180685e-10,9.999999974752427e-07,-58.130001068115234,36.52000045776367,-94.6500015258789,False,24,1,19,128,4000,46553,10,20
almanac,A498,bo_selection,hamming+zero,7,740,24559,9.999999717180685e-10,9.999999974752427e-07,-58.130001068115234,36.52000045776367,-94.6500015258789,False,23,1,19,128,4000,46553,10,20
almanac,A498,bo_selection,hamming+zero,8,92859,613327,6.000000212225132e-06,9.99999993922529e-09,-42.13999938964844,52.51000213623047,-94.6500015258789,False,9,1,2267,26000,4000,46553,10,20
almanac,A498,bo_selection,hamming+zero,9,740,24559,9.999999717180685e-10,9.999999974752427e-07,-58.130001068115234,36.52000045776367,-94.6500015258789,False,23,1,19,128,4000,46553,10,20
almanac,A498,bo_selection,linear_curve,0,119875,246131,1.9999999494757503e-05,1.9999999494757503e-05,-94.6500015258789,0.0,-94.6500015258789,True,24,1,2486,28781,4000,46553,10,20
almanac,A498,bo_selection,linear_curve,1,119875,246131,1.9999999494757503e-05,1.9999999494757503e-05,-94.6500015258789,0.0,-94.6500015258789,True,17,1,2486,28781,4000,46553,10,20
almanac,A498,bo_selection,linear_curve,2,119875,246131,1.9999999494757503e-05,1.9999999494757503e-05,-94.6500015258789,0.0,-94.6500015258789,True,27,1,2486,28781,4000,46553,10,20
almanac,A498,bo_selection,linear_curve,3,119875,246131,1.9999999494757503e-05,1.9999999494757503e-05,-94.6500015258789,0.0,-94.6500015258789,True,21,1,2486,28781,4000,46553,10,20
almanac,A498,bo_selection,linear_curve,4,19893,713563,9.999999747378752e-05,9.999999747378752e-05,-72.61699676513672,22.033004760742188,-94.6500015258789,False,24,1,1077,12383,4000,46553,10,20
almanac,A498,bo_selection,linear_curve,5,19893,713563,9.999999747378752e-05,9.999999747378752e-05,-72.61699676513672,22.033004760742188,-94.6500015258789,False,26,1,1077,12383,4000,46553,10,20
almanac,A498,bo_selection,linear_curve,6,246131,733504,1.9999999494757503e-05,1.0000000116860974e-07,-78.9800033569336,15.669998168945312,-94.6500015258789,False,23,1,3119,35819,4000,46553,10,20
almanac,A498,bo_selection,linear_curve,7,119875,246131,1.9999999494757503e-05,1.9999999494757503e-05,-94.6500015258789,0.0,-94.6500015258789,True,25,1,2486,28781,4000,46553,10,20
almanac,A498,bo_selection,linear_curve,8,119875,246131,1.9999999494757503e-05,1.9999999494757503e-05,-94.6500015258789,0.0,-94.6500015258789,True,26,1,2486,28781,4000,46553,10,20
almanac,A498,bo_selection,linear_curve,9,26271,246131,9.999999747378752e-05,1.9999999494757503e-05,-89.04000091552734,5.6100006103515625,-94.6500015258789,False,23,1,1237,14480,4000,46553,10,20
almanac,A498,bo_selection,ours+zero,0,681239,747973,3.000000106112566e-07,3.000000106112566e-07,-46.25,48.400001525878906,-94.6500015258789,False,10,1,3579,41353,4000,46553,10,20
almanac,A498,bo_selection,ours+zero,1,608210,761432,1.0000000116860974e-07,5.000000058430487e-08,17.527999877929688,112.1780014038086,-94.6500015258789,False,20,1,3451,39838,4000,46553,10,20
almanac,A498,bo_selection,ours+zero,2,92859,613327,6.000000212225132e-06,9.99999993922529e-09,-42.13999938964844,52.51000213623047,-94.6500015258789,False,16,1,2267,26000,4000,46553,10,20
almanac,A498,bo_selection,ours+zero,3,119875,246131,1.9999999494757503e-05,1.9999999494757503e-05,-94.6500015258789,0.0,-94.6500015258789,True,15,1,2486,28781,4000,46553,10,20
almanac,A498,bo_selection,ours+zero,4,681239,747973,3.000000106112566e-07,3.000000106112566e-07,-46.25,48.400001525878906,-94.6500015258789,False,23,1,3579,41353,4000,46553,10,20
almanac,A498,bo_selection,ours+zero,5,681239,747973,3.000000106112566e-07,3.000000106112566e-07,-46.25,48.400001525878906,-94.6500015258789,False,15,1,3579,41353,4000,46553,10,20
almanac,A498,bo_selection,ours+zero,6,19893,713563,9.999999747378752e-05,9.999999747378752e-05,-72.61699676513672,22.033004760742188,-94.6500015258789,False,17,1,1077,12383,4000,46553,10,20
almanac,A498,bo_selection,ours+zero,7,681239,747973,3.000000106112566e-07,3.000000106112566e-07,-46.25,48.400001525878906,-94.6500015258789,False,10,1,3579,41353,4000,46553,10,20
almanac,A498,bo_selection,ours+zero,8,740,24559,9.999999717180685e-10,9.999999974752427e-07,-58.130001068115234,36.52000045776367,-94.6500015258789,False,29,1,19,128,4000,46553,10,20
almanac,A498,bo_selection,ours+zero,9,608210,761432,1.0000000116860974e-07,5.000000058430487e-08,17.527999877929688,112.1780014038086,-94.6500015258789,False,25,1,3451,39838,4000,46553,10,20
almanac,A498,bo_selection,random,0,63878,279836,4.999999987376214e-07,4.999999987376214e-07,29.305999755859375,123.95600128173828,-94.6500015258789,False,2,1,1819,20897,4000,46553,10,20
almanac,A498,bo_selection,random,1,279836,763371,5.000000058430487e-08,1.0000000116860974e-07,36.88800048828125,131.53799438476562,-94.6500015258789,False,19,1,3267,37649,4000,46553,10,20
almanac,A498,bo_selection,random,2,63878,67574,9.999999974752427e-07,9.99999993922529e-09,15.949999809265137,110.5999984741211,-94.6500015258789,False,28,1,1804,20635,4000,46553,10,20
almanac,A498,bo_selection,random,3,279836,737754,4.999999987376214e-07,9.999999747378752e-06,5.7829999923706055,100.43299865722656,-94.6500015258789,False,2,1,3257,37492,4000,46553,10,20
almanac,A498,bo_selection,random,4,14229,608210,2.999999892949745e-08,9.999999974752427e-07,29.041000366210938,123.69100189208984,-94.6500015258789,False,27,1,923,10703,4000,46553,10,20
almanac,A498,bo_selection,random,5,3053,256439,9.99999993922529e-09,9.999999717180685e-10,-17.01799964904785,77.63200378417969,-94.6500015258789,False,2,1,515,5740,4000,46553,10,20
almanac,A498,bo_selection,random,6,32065,754143,1.9999999949504854e-06,9.99999993922529e-09,-21.559999465942383,73.09000396728516,-94.6500015258789,False,24,1,1479,17051,4000,46553,10,20
almanac,A498,bo_selection,random,7,24559,226080,9.999999974752427e-07,1.0000000116860974e-07,-73.5999984741211,21.050003051757812,-94.6500015258789,False,27,1,1115,12959,4000,46553,10,20
almanac,A498,bo_selection,random,8,24559,226080,9.999999974752427e-07,1.0000000116860974e-07,-73.5999984741211,21.050003051757812,-94.6500015258789,False,12,1,1115,12959,4000,46553,10,20
almanac,A498,bo_selection,random,9,681239,712807,3.000000106112566e-07,1.9999999494757503e-05,-25.15999984741211,69.49000549316406,-94.6500015258789,False,26,1,3568,41200,4000,46553,10,20
almanac,A498,bo_selection,tanimoto+zero,0,19893,713563,9.999999747378752e-05,9.999999747378752e-05,-72.61699676513672,22.033004760742188,-94.6500015258789,False,25,1,1077,12383,4000,46553,10,20
almanac,A498,bo_selection,tanimoto+zero,1,246131,713563,9.999999717180685e-10,9.999999747378752e-05,8.484999656677246,103.13500118255615,-94.6500015258789,False,27,1,3111,35741,4000,46553,10,20
almanac,A498,bo_selection,tanimoto+zero,2,169780,279836,9.999999747378752e-06,4.999999987376214e-07,21.731000900268555,116.38100242614746,-94.6500015258789,False,7,1,2882,33359,4000,46553,10,20
almanac,A498,bo_selection,tanimoto+zero,3,19893,713563,9.999999747378752e-05,9.999999747378752e-05,-72.61699676513672,22.033004760742188,-94.6500015258789,False,27,1,1077,12383,4000,46553,10,20
almanac,A498,bo_selection,tanimoto+zero,4,19893,713563,9.999999747378752e-05,9.999999747378752e-05,-72.61699676513672,22.033004760742188,-94.6500015258789,False,24,1,1077,12383,4000,46553,10,20
almanac,A498,bo_selection,tanimoto+zero,5,3053,256439,9.99999993922529e-09,9.999999717180685e-10,-17.01799964904785,77.63200187683105,-94.6500015258789,False,2,1,515,5740,4000,46553,10,20
almanac,A498,bo_selection,tanimoto+zero,6,19893,713563,9.999999747378752e-05,9.999999747378752e-05,-72.61699676513672,22.033004760742188,-94.6500015258789,False,14,1,1077,12383,4000,46553,10,20
almanac,A498,bo_selection,tanimoto+zero,7,19893,713563,9.999999747378752e-05,9.999999747378752e-05,-72.61699676513672,22.033004760742188,-94.6500015258789,False,19,1,1077,12383,4000,46553,10,20
almanac,A498,bo_selection,tanimoto+zero,8,740,24559,9.999999717180685e-10,9.999999974752427e-07,-58.130001068115234,36.52000045776367,-94.6500015258789,False,29,1,19,128,4000,46553,10,20
almanac,A498,bo_selection,tanimoto+zero,9,19893,713563,9.999999747378752e-05,9.999999747378752e-05,-72.61699676513672,22.033004760742188,-94.6500015258789,False,17,1,1077,12383,4000,46553,10,20
almanac,A498,pool_optimum,pool_optimum,-1,119875,246131,1.9999999494757503e-05,1.9999999494757503e-05,-94.6500015258789,0.0,-94.6500015258789,True,-1,1,2486,28781,4000,46553,10,20
almanac,A549/ATCC,bo_selection,act_hamming+zero,0,740,762,1.0000000116860974e-07,4.999999987376214e-07,7.360000133514404,96.69000196456909,-89.33000183105469,False,12,1,3,34,4000,46310,10,20
almanac,A549/ATCC,bo_selection,act_hamming+zero,1,740,762,1.0000000116860974e-07,4.999999987376214e-07,7.360000133514404,96.69000196456909,-89.33000183105469,False,12,1,3,34,4000,46310,10,20
almanac,A549/ATCC,bo_selection,act_hamming+zero,2,740,762,1.0000000116860974e-07,4.999999987376214e-07,7.360000133514404,96.69000196456909,-89.33000183105469,False,12,1,3,34,4000,46310,10,20
almanac,A549/ATCC,bo_selection,act_hamming+zero,3,750,681239,4.999999873689376e-06,3.000000106112566e-07,-75.47000122070312,13.860000610351562,-89.33000183105469,False,3,1,134,1463,4000,46310,10,20
almanac,A549/ATCC,bo_selection,act_hamming+zero,4,740,762,1.0000000116860974e-07,4.999999987376214e-07,7.360000133514404,96.69000196456909,-89.33000183105469,False,12,1,3,34,4000,46310,10,20
almanac,A549/ATCC,bo_selection,act_hamming+zero,5,362856,754230,1.9999999949504854e-06,5.999999802552836e-11,4.429999828338623,93.76000165939331,-89.33000183105469,False,9,1,3316,38181,4000,46310,10,20
almanac,A549/ATCC,bo_selection,act_hamming+zero,6,740,762,1.0000000116860974e-07,4.999999987376214e-07,7.360000133514404,96.69000196456909,-89.33000183105469,False,12,1,3,34,4000,46310,10,20
almanac,A549/ATCC,bo_selection,act_hamming+zero,7,750,24559,4.999999873689376e-05,9.999999974752427e-07,-62.52000045776367,26.810001373291016,-89.33000183105469,False,8,1,86,998,4000,46310,10,20
almanac,A549/ATCC,bo_selection,act_hamming+zero,8,740,762,1.0000000116860974e-07,4.999999987376214e-07,7.360000133514404,96.69000196456909,-89.33000183105469,False,12,1,3,34,4000,46310,10,20
almanac,A549/ATCC,bo_selection,act_hamming+zero,9,740,762,1.0000000116860974e-07,4.999999987376214e-07,7.360000133514404,96.69000196456909,-89.33000183105469,False,12,1,3,34,4000,46310,10,20
almanac,A549/ATCC,bo_selection,hamming+zero,0,740,762,1.0000000116860974e-07,4.999999987376214e-07,7.360000133514404,96.69000196456909,-89.33000183105469,False,12,1,3,34,4000,46310,10,20
almanac,A549/ATCC,bo_selection,hamming+zero,1,740,762,1.0000000116860974e-07,4.999999987376214e-07,7.360000133514404,96.69000196456909,-89.33000183105469,False,12,1,3,34,4000,46310,10,20
almanac,A549/ATCC,bo_selection,hamming+zero,2,740,762,1.0000000116860974e-07,4.999999987376214e-07,7.360000133514404,96.69000196456909,-89.33000183105469,False,12,1,3,34,4000,46310,10,20
almanac,A549/ATCC,bo_selection,hamming+zero,3,750,681239,4.999999873689376e-06,3.000000106112566e-07,-75.47000122070312,13.860000610351562,-89.33000183105469,False,3,1,134,1463,4000,46310,10,20
almanac,A549/ATCC,bo_selection,hamming+zero,4,740,762,1.0000000116860974e-07,4.999999987376214e-07,7.360000133514404,96.69000196456909,-89.33000183105469,False,12,1,3,34,4000,46310,10,20
almanac,A549/ATCC,bo_selection,hamming+zero,5,362856,754230,1.9999999949504854e-06,5.999999802552836e-11,4.429999828338623,93.76000165939331,-89.33000183105469,False,9,1,3316,38181,4000,46310,10,20
almanac,A549/ATCC,bo_selection,hamming+zero,6,740,762,1.0000000116860974e-07,4.999999987376214e-07,7.360000133514404,96.69000196456909,-89.33000183105469,False,12,1,3,34,4000,46310,10,20
almanac,A549/ATCC,bo_selection,hamming+zero,7,750,24559,4.999999873689376e-05,9.999999974752427e-07,-62.52000045776367,26.810001373291016,-89.33000183105469,False,8,1,86,998,4000,46310,10,20
almanac,A549/ATCC,bo_selection,hamming+zero,8,740,762,1.0000000116860974e-07,4.999999987376214e-07,7.360000133514404,96.69000196456909,-89.33000183105469,False,12,1,3,34,4000,46310,10,20
almanac,A549/ATCC,bo_selection,hamming+zero,9,740,762,1.0000000116860974e-07,4.999999987376214e-07,7.360000133514404,96.69000196456909,-89.33000183105469,False,12,1,3,34,4000,46310,10,20
almanac,A549/ATCC,bo_selection,linear_curve,0,45923,754143,6.000000212225132e-06,9.99999993922529e-09,-81.9800033569336,7.349998474121094,-89.33000183105469,False,22,1,1723,19727,4000,46310,10,20
almanac,A549/ATCC,bo_selection,linear_curve,1,109724,754143,9.999999974752427e-07,9.99999993922529e-09,-78.36000061035156,10.970001220703125,-89.33000183105469,False,15,1,2401,27866,4000,46310,10,20
almanac,A549/ATCC,bo_selection,linear_curve,2,613327,681239,9.99999993922529e-09,3.000000106112566e-07,-81.38999938964844,7.94000244140625,-89.33000183105469,False,18,1,3466,40039,4000,46310,10,20
almanac,A549/ATCC,bo_selection,linear_curve,3,45923,754143,6.000000212225132e-07,9.99999993922529e-09,-80.86000061035156,8.470001220703125,-89.33000183105469,False,24,1,1722,19724,4000,46310,10,20
almanac,A549/ATCC,bo_selection,linear_curve,4,45923,754143,6.000000212225132e-06,9.99999993922529e-09,-81.9800033569336,7.349998474121094,-89.33000183105469,False,14,1,1723,19727,4000,46310,10,20
almanac,A549/ATCC,bo_selection,linear_curve,5,24559,127716,9.999999974752427e-07,3.000000106112566e-07,-16.780000686645508,72.55000114440918,-89.33000183105469,False,27,1,1105,12761,4000,46310,10,20
almanac,A549/ATCC,bo_selection,linear_curve,6,34462,761432,4.999999873689376e-06,5.000000058430487e-08,16.33300018310547,105.66300201416016,-89.33000183105469,False,16,1,1530,17672,4000,46310,10,20
almanac,A549/ATCC,bo_selection,linear_curve,7,613327,681239,9.99999993922529e-09,3.000000106112566e-07,-81.38999938964844,7.94000244140625,-89.33000183105469,False,17,1,3466,40039,4000,46310,10,20
almanac,A549/ATCC,bo_selection,linear_curve,8,613327,681239,9.99999993922529e-09,3.000000106112566e-07,-81.38999938964844,7.94000244140625,-89.33000183105469,False,18,1,3466,40039,4000,46310,10,20
almanac,A549/ATCC,bo_selection,linear_curve,9,45923,754143,6.000000212225132e-07,9.99999993922529e-09,-80.86000061035156,8.470001220703125,-89.33000183105469,False,25,1,1722,19724,4000,46310,10,20
almanac,A549/ATCC,bo_selection,ours+zero,0,119875,747973,1.9999999494757503e-05,3.000000106112566e-07,-22.209999084472656,67.12000274658203,-89.33000183105469,False,28,1,2494,28943,4000,46310,10,20
almanac,A549/ATCC,bo_selection,ours+zero,1,125973,754143,3.000000026176508e-09,9.99999993922529e-09,-55.79999923706055,33.53000259399414,-89.33000183105469,False,26,1,2738,31583,4000,46310,10,20
almanac,A549/ATCC,bo_selection,ours+zero,2,125973,754143,3.000000026176508e-09,9.99999993922529e-09,-55.79999923706055,33.53000259399414,-89.33000183105469,False,16,1,2738,31583,4000,46310,10,20
almanac,A549/ATCC,bo_selection,ours+zero,3,750,681239,4.999999873689376e-06,3.000000106112566e-07,-75.47000122070312,13.860000610351562,-89.33000183105469,False,3,1,134,1463,4000,46310,10,20
almanac,A549/ATCC,bo_selection,ours+zero,4,279836,754143,4.999999987376214e-07,9.99999993922529e-09,-54.41600036621094,34.91400146484375,-89.33000183105469,False,25,1,3240,37393,4000,46310,10,20
almanac,A549/ATCC,bo_selection,ours+zero,5,718781,754143,1.9999999949504854e-06,9.99999993922529e-09,-71.04000091552734,18.290000915527344,-89.33000183105469,False,17,1,3736,43240,4000,46310,10,20
almanac,A549/ATCC,bo_selection,ours+zero,6,606869,760766,9.999999974752427e-07,1.9999999949504854e-06,2.806999921798706,92.1370017528534,-89.33000183105469,False,16,1,3401,39301,4000,46310,10,20
almanac,A549/ATCC,bo_selection,ours+zero,7,750,24559,4.999999873689376e-05,9.999999974752427e-07,-62.52000045776367,26.810001373291016,-89.33000183105469,False,8,1,86,998,4000,46310,10,20
almanac,A549/ATCC,bo_selection,ours+zero,8,119875,747973,1.9999999494757503e-05,3.000000106112566e-07,-22.209999084472656,67.12000274658203,-89.33000183105469,False,27,1,2494,28943,4000,46310,10,20
almanac,A549/ATCC,bo_selection,ours+zero,9,606869,760766,9.999999974752427e-07,1.9999999949504854e-06,2.806999921798706,92.1370017528534,-89.33000183105469,False,13,1,3401,39301,4000,46310,10,20
almanac,A549/ATCC,bo_selection,random,0,19893,109724,9.999999747378752e-05,9.999999747378752e-05,11.850000381469727,101.18000030517578,-89.33000183105469,False,13,1,1042,11906,4000,46310,10,20
almanac,A549/ATCC,bo_selection,random,1,105014,118218,9.999999974752427e-07,6.000000212225132e-06,-18.1200008392334,71.20999908447266,-89.33000183105469,False,20,1,2316,26792,4000,46310,10,20
almanac,A549/ATCC,bo_selection,random,2,26980,713563,4.999999987376214e-07,9.999999747378752e-05,8.017999649047852,97.3479995727539,-89.33000183105469,False,12,1,1323,15245,4000,46310,10,20
almanac,A549/ATCC,bo_selection,random,3,750,681239,4.999999873689376e-06,3.000000106112566e-07,-75.47000122070312,13.860000610351562,-89.33000183105469,False,3,1,134,1463,4000,46310,10,20
almanac,A549/ATCC,bo_selection,random,4,63878,754230,9.99999993922529e-09,5.999999802552836e-11,6.239999771118164,95.56999969482422,-89.33000183105469,False,18,1,1826,21061,4000,46310,10,20
almanac,A549/ATCC,bo_selection,random,5,362856,754230,1.9999999949504854e-06,5.999999802552836e-11,4.429999828338623,93.76000213623047,-89.33000183105469,False,9,1,3316,38181,4000,46310,10,20
almanac,A549/ATCC,bo_selection,random,6,701852,754230,1.0000000116860974e-07,5.999999802552836e-11,5.400000095367432,94.7300033569336,-89.33000183105469,False,12,1,3635,41997,4000,46310,10,20
almanac,A549/ATCC,bo_selection,random,7,45923,754143,6.000000212225132e-06,9.99999993922529e-09,-81.9800033569336,7.349998474121094,-89.33000183105469,False,17,1,1723,19727,4000,46310,10,20
almanac,A549/ATCC,bo_selection,random,8,125066,246131,1.0000000116860974e-07,1.9999999494757503e-05,-15.119999885559082,74.20999908447266,-89.33000183105469,False,15,1,2667,30695,4000,46310,10,20
almanac,A549/ATCC,bo_selection,random,9,24559,66847,9.999999974752427e-07,1.0000000116860974e-07,-17.75,71.58000183105469,-89.33000183105469,False,24,1,1094,12597,4000,46310,10,20
almanac,A549/ATCC,bo_selection,tanimoto+zero,0,713563,754143,9.999999747378752e-05,9.999999717180685e-10,-11.210000038146973,78.12000179290771,-89.33000183105469,False,20,1,3687,42759,4000,46310,10,20
almanac,A549/ATCC,bo_selection,tanimoto+zero,1,713563,754143,9.999999747378752e-05,9.999999717180685e-10,-11.210000038146973,78.12000179290771,-89.33000183105469,False,21,1,3687,42759,4000,46310,10,20
almanac,A549/ATCC,bo_selection,tanimoto+zero,2,752,38721,9.999999747378752e-06,1.9999999494757503e-05,9.116999626159668,98.44700145721436,-89.33000183105469,False,8,1,181,1943,4000,46310,10,20
almanac,A549/ATCC,bo_selection,tanimoto+zero,3,750,681239,4.999999873689376e-06,3.000000106112566e-07,-75.47000122070312,13.860000610351562,-89.33000183105469,False,3,1,134,1463,4000,46310,10,20
almanac,A549/ATCC,bo_selection,tanimoto+zero,4,19893,681239,9.999999747378752e-05,5.00000006675716e-11,13.555999755859375,102.88600158691406,-89.33000183105469,False,22,1,1062,12183,4000,46310,10,20
almanac,A549/ATCC,bo_selection,tanimoto+zero,5,713563,754143,9.999999747378752e-05,9.999999717180685e-10,-11.210000038146973,78.12000179290771,-89.33000183105469,False,23,1,3687,42759,4000,46310,10,20
almanac,A549/ATCC,bo_selection,tanimoto+zero,6,713563,754143,9.999999747378752e-05,9.999999717180685e-10,-11.210000038146973,78.12000179290771,-89.33000183105469,False,13,1,3687,42759,4000,46310,10,20
almanac,A549/ATCC,bo_selection,tanimoto+zero,7,750,24559,4.999999873689376e-05,9.999999974752427e-07,-62.52000045776367,26.810001373291016,-89.33000183105469,False,8,1,86,998,4000,46310,10,20
almanac,A549/ATCC,bo_selection,tanimoto+zero,8,19893,681239,9.999999747378752e-05,5.00000006675716e-11,13.555999755859375,102.88600158691406,-89.33000183105469,False,19,1,1062,12183,4000,46310,10,20
almanac,A549/ATCC,bo_selection,tanimoto+zero,9,752,13875,9.999999747378752e-06,7.499999810534064e-06,13.435999870300293,102.76600170135498,-89.33000183105469,False,3,1,174,1843,4000,46310,10,20
almanac,A549/ATCC,pool_optimum,pool_optimum,-1,125066,681239,1.0000000116860974e-07,3.000000106112566e-07,-89.33000183105469,0.0,-89.33000183105469,True,-1,1,2680,30830,4000,46310,10,20
almanac,ACHN,bo_selection,act_hamming+zero,0,24559,673596,9.999999974752427e-07,1.000000013351432e-10,-56.91999816894531,32.220001220703125,-89.13999938964844,False,5,1,1125,13083,4000,46823,10,20
almanac,ACHN,bo_selection,act_hamming+zero,1,24559,754143,9.999999974752427e-07,9.99999993922529e-09,-52.880001068115234,36.2599983215332,-89.13999938964844,False,4,1,1149,13328,4000,46823,10,20
almanac,ACHN,bo_selection,act_hamming+zero,2,740,9706,9.999999717180685e-10,4.999999873689376e-06,-26.959999084472656,62.18000030517578,-89.13999938964844,False,18,1,12,83,4000,46823,10,20
almanac,ACHN,bo_selection,act_hamming+zero,3,740,9706,9.999999717180685e-10,4.999999873689376e-06,-26.959999084472656,62.18000030517578,-89.13999938964844,False,18,1,12,83,4000,46823,10,20
almanac,ACHN,bo_selection,act_hamming+zero,4,125066,681239,1.0000000116860974e-07,3.000000106112566e-07,-87.12000274658203,2.0199966430664062,-89.13999938964844,False,4,1,2699,31118,4000,46823,10,20
almanac,ACHN,bo_selection,act_hamming+zero,5,740,9706,9.999999717180685e-10,4.999999873689376e-06,-26.959999084472656,62.18000030517578,-89.13999938964844,False,18,1,12,83,4000,46823,10,20
almanac,ACHN,bo_selection,act_hamming+zero,6,740,9706,9.999999717180685e-10,4.999999873689376e-06,-26.959999084472656,62.18000030517578,-89.13999938964844,False,18,1,12,83,4000,46823,10,20
almanac,ACHN,bo_selection,act_hamming+zero,7,740,9706,9.999999717180685e-10,4.999999873689376e-06,-26.959999084472656,62.18000030517578,-89.13999938964844,False,18,1,12,83,4000,46823,10,20
almanac,ACHN,bo_selection,act_hamming+zero,8,740,9706,9.999999717180685e-10,4.999999873689376e-06,-26.959999084472656,62.18000030517578,-89.13999938964844,False,20,1,12,83,4000,46823,10,20
almanac,ACHN,bo_selection,act_hamming+zero,9,740,9706,9.999999717180685e-10,4.999999873689376e-06,-26.959999084472656,62.18000030517578,-89.13999938964844,False,19,1,12,83,4000,46823,10,20
almanac,ACHN,bo_selection,hamming+zero,0,24559,673596,9.999999974752427e-07,1.000000013351432e-10,-56.91999816894531,32.220001220703125,-89.13999938964844,False,5,1,1125,13083,4000,46823,10,20
almanac,ACHN,bo_selection,hamming+zero,1,24559,754143,9.999999974752427e-07,9.99999993922529e-09,-52.880001068115234,36.2599983215332,-89.13999938964844,False,4,1,1149,13328,4000,46823,10,20
almanac,ACHN,bo_selection,hamming+zero,2,740,9706,9.999999717180685e-10,4.999999873689376e-06,-26.959999084472656,62.18000030517578,-89.13999938964844,False,18,1,12,83,4000,46823,10,20
almanac,ACHN,bo_selection,hamming+zero,3,740,9706,9.999999717180685e-10,4.999999873689376e-06,-26.959999084472656,62.18000030517578,-89.13999938964844,False,20,1,12,83,4000,46823,10,20
almanac,ACHN,bo_selection,hamming+zero,4,125066,681239,1.0000000116860974e-07,3.000000106112566e-07,-87.12000274658203,2.0199966430664062,-89.13999938964844,False,4,1,2699,31118,4000,46823,10,20
almanac,ACHN,bo_selection,hamming+zero,5,740,9706,9.999999717180685e-10,4.999999873689376e-06,-26.959999084472656,62.18000030517578,-89.13999938964844,False,18,1,12,83,4000,46823,10,20
almanac,ACHN,bo_selection,hamming+zero,6,740,9706,9.999999717180685e-10,4.999999873689376e-06,-26.959999084472656,62.18000030517578,-89.13999938964844,False,18,1,12,83,4000,46823,10,20
almanac,ACHN,bo_selection,hamming+zero,7,740,9706,9.999999717180685e-10,4.999999873689376e-06,-26.959999084472656,62.18000030517578,-89.13999938964844,False,18,1,12,83,4000,46823,10,20
almanac,ACHN,bo_selection,hamming+zero,8,740,9706,9.999999717180685e-10,4.999999873689376e-06,-26.959999084472656,62.18000030517578,-89.13999938964844,False,20,1,12,83,4000,46823,10,20
almanac,ACHN,bo_selection,hamming+zero,9,740,9706,9.999999717180685e-10,4.999999873689376e-06,-26.959999084472656,62.18000030517578,-89.13999938964844,False,19,1,12,83,4000,46823,10,20
almanac,ACHN,bo_selection,linear_curve,0,105014,119875,9.999999974752427e-07,1.9999999494757503e-05,-68.66999816894531,20.470001220703125,-89.13999938964844,False,17,1,2335,27071,4000,46823,10,20
almanac,ACHN,bo_selection,linear_curve,1,26271,681239,9.999999974752427e-07,3.000000106112566e-07,-87.26000213623047,1.8799972534179688,-89.13999938964844,False,18,1,1244,14591,4000,46823,10,20
almanac,ACHN,bo_selection,linear_curve,2,125066,681239,1.0000000116860974e-07,3.000000106112566e-07,-87.12000274658203,2.0199966430664062,-89.13999938964844,False,10,1,2699,31118,4000,46823,10,20
almanac,ACHN,bo_selection,linear_curve,3,19893,713563,9.999999747378752e-05,9.999999747378752e-05,-69.08000183105469,20.05999755859375,-89.13999938964844,False,16,1,1073,12365,4000,46823,10,20
almanac,ACHN,bo_selection,linear_curve,4,26271,681239,9.999999974752427e-07,3.000000106112566e-07,-87.26000213623047,1.8799972534179688,-89.13999938964844,False,29,1,1244,14591,4000,46823,10,20
almanac,ACHN,bo_selection,linear_curve,5,125066,681239,1.0000000116860974e-07,3.000000106112566e-07,-87.12000274658203,2.0199966430664062,-89.13999938964844,False,10,1,2699,31118,4000,46823,10,20
almanac,ACHN,bo_selection,linear_curve,6,92859,119875,6.000000212225132e-06,1.9999999494757503e-05,-78.44000244140625,10.699996948242188,-89.13999938964844,False,26,1,2236,25883,4000,46823,10,20
